Category:,Congress,Bill Type,Bill Number,Vote Position
passage-suspension,109,hconres,275,Yea
passage-suspension,109,hres,409,Yea
passage-suspension,109,hres,308,Yea
passage-suspension,109,hr,2894,Yea
passage-suspension,109,hconres,181,Yea
passage-suspension,109,hr,3200,Yea
passage-suspension,109,s,467,Yea
passage-suspension,109,s,1047,Yea
passage-suspension,109,hres,487,Yea
passage,109,hres,612,Yea
passage,109,hr,6,Nay
passage,109,s,1932,Nay
passage,109,hres,386,Nay
passage-suspension,109,hres,454,Yea
passage,109,hr,1815,Yea
passage,109,hres,621,Yea
passage,109,hr,889,Yea
passage-suspension,109,hconres,312,Yea
passage,109,hres,623,Nay
passage,109,hr,2985,Yea
passage,109,hr,2744,Yea
passage-suspension,109,hr,3650,Yea
passage-suspension,109,hr,2520,Yea
passage-suspension,109,hr,744,Yea
passage-suspension,109,hjres,66,Yea
passage-suspension,109,hr,3673,Yea
passage-suspension,109,s,276,Yea
passage-suspension,109,hjres,52,Yea
passage,109,hjres,10,Nay
passage,109,hres,563,Nay
passage-suspension,109,s,544,Yea
passage-suspension,109,hres,579,Yea
passage-suspension,109,hr,3649,Yea
passage-suspension,109,hr,3669,Yea
passage-suspension,109,hr,438,Yea
passage,109,hr,1815,Yea
passage-suspension,109,hr,3169,Yea
passage-suspension,109,hr,29,Yea
passage-suspension,109,hr,1224,Yea
passage,109,hr,2361,Yea
passage-suspension,109,hres,598,Yea
passage,109,hjres,27,Nay
passage-suspension,109,hres,438,Yea
passage,109,hres,610,Yea
passage-suspension,109,hres,599,Yea
passage-suspension,109,hconres,315,Yea
passage-suspension,109,s,45,Yea
passage,109,hres,572,Nay
passage,109,hr,2475,Yea
passage-suspension,109,hr,324,Yea
passage,109,hres,538,Yea
passage,109,hr,1751,Yea
passage-suspension,109,hr,1973,Not Voting
passage-suspension,109,hr,3770,Yea
passage-suspension,109,s,1894,Yea
passage-suspension,109,hr,3945,Yea
passage-suspension,109,hres,457,Not Voting
passage-suspension,109,hr,3100,Yea
passage,109,hres,242,Nay
passage-suspension,109,hres,328,Yea
passage-suspension,109,hr,1409,Yea
passage-suspension,109,hres,101,Yea
passage-suspension,109,hr,3895,Yea
passage-suspension,109,hconres,34,Yea
passage,109,hres,190,Yea
passage-suspension,109,hr,3896,Yea
passage,109,hres,539,Yea
passage,109,hr,3010,Nay
passage-suspension,109,hconres,126,Not Voting
passage-suspension,109,hres,208,Not Voting
passage-suspension,109,hconres,260,Not Voting
passage-suspension,109,hconres,25,Yea
passage,109,hres,540,Yea
passage,109,hr,310,Yea
passage-suspension,109,hr,627,Yea
passage-suspension,109,hres,148,Yea
passage,109,hres,481,Nay
passage,109,hconres,95,Nay
passage,109,hr,2360,Yea
passage-suspension,109,hres,120,Yea
passage,109,hres,283,Not Voting
passage-suspension,109,hres,135,Yea
passage,109,hr,742,Yea
passage,109,hres,494,Yea
passage-suspension,109,s,384,Yea
passage-suspension,109,hconres,175,Yea
passage-suspension,109,hres,491,Not Voting
passage-suspension,109,hres,356,Yea
passage-suspension,109,hr,3989,Yea
passage-suspension,109,hconres,230,Yea
passage-suspension,109,hres,23,Yea
passage-suspension,109,hconres,268,Yea
passage-suspension,109,hr,4061,Yea
passage,109,hr,3057,Yea
passage-suspension,109,hr,548,Yea
passage,109,hres,523,Yea
passage-suspension,109,hconres,26,Yea
passage,109,hr,1268,Yea
passage,109,hres,470,Nay
passage-suspension,109,hconres,5,Yea
passage,109,s,397,Nay
passage-suspension,109,hres,210,Yea
passage-suspension,109,hr,3130,Yea
passage,109,hr,1185,Yea
passage,109,hr,554,Nay
passage,109,hr,1279,Yea
passage-suspension,109,hconres,6,Yea
passage-suspension,109,hres,368,Yea
passage,109,hr,4128,Nay
passage-suspension,109,hr,3548,Yea
passage-suspension,109,hr,1691,Yea
passage-suspension,109,hr,120,Yea
passage,109,hres,558,Yea
passage-suspension,109,hr,1606,Nay
passage,109,hr,1065,Nay
passage-suspension,109,hres,195,Yea
passage-suspension,109,hres,333,Yea
passage-suspension,109,hconres,168,Yea
passage-suspension,109,hconres,63,Yea
passage-suspension,109,hres,388,Yea
passage,109,hr,1268,Yea
passage-suspension,109,hres,233,Yea
passage-suspension,109,hconres,245,Yea
passage-suspension,109,hconres,32,Yea
passage,109,hres,5,Nay
passage-suspension,109,hr,3761,Yea
passage,109,hr,250,Yea
passage-suspension,109,hconres,16,Yea
passage,109,hres,451,Nay
passage,109,hr,2419,Yea
passage,109,hres,396,Yea
passage-suspension,109,hres,282,Yea
passage-suspension,109,hr,2326,Not Voting
passage,109,hr,4297,Nay
passage,109,hr,2863,Yea
passage-suspension,109,hr,4388,Yea
passage,109,hr,3010,Nay
passage-suspension,109,hres,535,Yea
passage-suspension,109,hconres,44,Yea
passage-suspension,109,hjres,61,Yea
passage-suspension,109,hres,39,Yea
passage,109,hres,392,Yea
passage,109,hr,3132,Yea
passage,109,hr,2528,Yea
passage-suspension,109,hres,441,Yea
passage-suspension,109,hres,479,Yea
passage-suspension,109,hr,2977,Yea
passage,109,hr,4340,Yea
passage,109,hr,3199,Yea
passage-suspension,109,hr,4440,Yea
passage,109,hr,3283,Nay
passage,109,hr,3058,Yea
passage-suspension,109,hres,546,Yea
passage-suspension,109,hconres,160,Yea
passage-suspension,109,hres,384,Yea
passage,109,hr,2862,Yea
passage,109,hres,602,Nay
passage-suspension,109,hconres,284,Yea
passage-suspension,109,sjres,19,Yea
passage,109,hr,810,Yea
passage,109,hconres,225,Yea
passage-suspension,109,hres,427,Yea
passage,109,hr,2863,Nay
passage-suspension,109,hres,534,Yea
passage-suspension,109,hres,428,Yea
passage-suspension,109,hr,972,Yea
passage-suspension,109,hres,326,Yea
passage-suspension,109,hres,383,Yea
passage-suspension,109,hr,3339,Yea
passage,109,hr,2528,Yea
passage-suspension,109,hr,3668,Yea
passage-suspension,109,hres,575,Yea
passage-suspension,109,hconres,209,Yea
passage-suspension,109,sconres,26,Yea
passage-suspension,109,hr,2520,Yea
passage,109,hr,3,Yea
passage,109,hres,462,Yea
passage-suspension,109,hres,360,Not Voting
passage,109,hres,639,Nay
passage-suspension,109,hconres,149,Yea
passage-suspension,109,hr,787,Yea
passage,109,hr,740,Yea
passage-suspension,109,hres,492,Yea
passage,109,hres,241,Yea
passage-suspension,109,hres,122,Yea
passage-suspension,109,hr,3853,Yea
passage-suspension,109,hr,2107,Yea
passage-suspension,109,hr,541,Yea
passage-suspension,109,hconres,191,Yea
passage,109,hr,2360,Yea
passage-suspension,109,hres,276,Yea
passage-suspension,109,s,686,Not Voting
passage-suspension,109,hr,856,Yea
passage-suspension,109,hres,302,Yea
passage-suspension,109,hconres,155,Yea
passage-suspension,109,hjres,20,Yea
passage,109,hr,2862,Yea
passage-suspension,109,hr,1564,Yea
passage-suspension,109,hr,458,Yea
passage-suspension,109,hres,444,Not Voting
passage-suspension,109,hres,91,Yea
passage,109,hr,2864,Yea
passage-suspension,109,hr,3894,Yea
passage-suspension,109,hres,108,Yea
passage,109,hr,3,Yea
passage-suspension,109,hres,266,Yea
passage-suspension,109,hr,135,Yea
passage-suspension,109,hres,364,Yea
passage-suspension,109,hres,133,Yea
passage-suspension,109,hconres,248,Yea
passage-suspension,109,hr,1463,Yea
passage,109,hr,741,Yea
passage-suspension,109,hr,3549,Yea
passage-suspension,109,hr,323,Yea
passage,109,s,5,Yea
passage,109,hr,2419,Yea
passage-suspension,109,hres,38,Yea
passage-suspension,109,hjres,19,Yea
passage-suspension,109,hres,199,Yea
passage,109,hres,553,Yea
passage,109,hr,418,Yea
passage,116,hres,445,Yea
passage,116,hres,509,Yea
passage,116,hres,131,Yea
passage-suspension,116,hr,1759,Yea
passage-suspension,116,hr,676,Yea
passage,116,hres,564,Yea
passage-suspension,116,hr,539,Yea
passage-suspension,116,s,24,Yea
passage-suspension,116,hr,1590,Yea
passage,116,hres,28,Yea
passage,116,hr,2181,Yea
passage,116,hres,172,Yea
passage,116,hr,1815,Yea
passage,116,hres,656,Yea
passage,116,hr,3525,Yea
passage,116,hr,264,Yea
passage,116,hres,252,Yea
passage-suspension,116,hjres,30,Yea
passage-suspension,116,hr,276,Yea
passage,116,hres,519,Yea
passage-suspension,116,hr,328,Yea
passage,116,hr,2740,Yea
passage,116,hjres,31,Yea
passage,116,hr,4378,Yea
passage,116,hres,357,Yea
passage-suspension,116,hr,3722,Yea
passage-suspension,116,hr,226,Yea
passage-suspension,116,hres,183,Yea
passage,116,hr,266,Yea
passage,116,sjres,54,Yea
passage-suspension,116,hr,1593,Yea
passage,116,hres,296,Yea
passage,116,hr,21,Yea
passage-suspension,116,hr,3253,Yea
passage-suspension,116,hr,221,Yea
passage,116,hres,431,Yea
passage,116,hres,462,Yea
passage-suspension,116,hr,3702,Yea
passage-suspension,116,hr,1921,Yea
passage-suspension,116,hr,499,Yea
passage-suspension,116,hr,2609,Yea
passage,116,hres,466,Yea
passage-suspension,116,hr,3734,Yea
passage,116,sjres,36,Yea
passage-suspension,116,hr,2744,Yea
passage-suspension,116,s,151,Yea
passage,116,sjres,38,Yea
passage-suspension,116,hr,4183,Yea
passage,116,hr,2534,Yea
passage,116,hr,3,Yea
passage-suspension,116,hr,3537,Yea
passage,116,hres,430,Yea
passage,116,hres,497,Yea
passage,116,hres,765,Yea
passage,116,hres,739,Yea
passage-suspension,116,hr,1327,Yea
passage,116,sjres,37,Yea
passage,116,hr,312,Yea
passage-suspension,116,hres,393,Yea
passage,116,hr,1158,Yea
passage,116,hres,415,Yea
passage,116,hres,326,Yea
passage-suspension,116,hr,1892,Yea
passage-suspension,116,hr,4761,Yea
passage,116,hr,1994,Yea
passage-suspension,116,hr,748,Yea
passage-suspension,116,hr,2409,Yea
passage-suspension,116,hr,5084,Yea
passage,116,hr,3494,Yea
passage-suspension,116,hr,375,Yea
passage,116,hres,772,Yea
passage,116,hres,377,Yea
passage-suspension,116,s,2710,Yea
passage,116,hres,460,Yea
passage,116,hr,3055,Yea
passage-suspension,116,hr,3050,Yea
passage,116,hres,208,Yea
passage-suspension,116,hr,135,Yea
passage-suspension,116,hr,1654,Yea
passage-suspension,116,hr,2426,Yea
passage-suspension,116,hr,2440,Yea
passage,116,hres,105,Yea
passage,116,hres,271,Yea
passage-suspension,116,hr,428,Yea
passage,116,hjres,31,Yea
passage,116,hres,274,Yea
passage,116,hr,1941,Yea
passage-suspension,116,hr,769,Yea
passage-suspension,116,hr,66,Yea
passage,116,hres,144,Yea
passage-suspension,116,hr,1876,Yea
passage,116,hjres,46,Yea
passage,116,hr,2513,Yea
passage,116,hres,576,Yea
passage-suspension,116,hr,4407,Yea
passage-suspension,116,hr,777,Yea
passage,116,hr,2203,Yea
passage-suspension,116,hr,596,Yea
passage-suspension,116,hres,41,Yea
passage,116,hres,43,Yea
passage,116,hconres,24,Yea
passage-suspension,116,hr,3190,Yea
passage-suspension,116,hres,273,Yea
passage,116,hres,87,Yea
passage-suspension,116,hres,328,Yea
passage-suspension,116,s,47,Yea
passage-suspension,116,hr,1420,Yea
passage-suspension,116,hr,831,Yea
passage-suspension,116,hr,449,Yea
passage,116,hr,1112,Yea
passage,116,hr,3624,Yea
passage-suspension,116,hr,269,Yea
passage-suspension,116,hr,251,Yea
passage-suspension,116,hjres,77,Yea
passage-suspension,116,hr,1381,Yea
passage-suspension,116,hr,4406,Yea
passage-suspension,116,hr,2385,Yea
passage,116,hres,124,Yea
passage,116,hr,265,Yea
passage,116,hres,294,Yea
passage-suspension,116,hr,507,Yea
passage-suspension,116,hr,1065,Yea
passage-suspension,116,hr,3375,Yea
passage,116,hr,648,Yea
passage,116,hres,52,Yea
passage,116,hres,558,Yea
passage-suspension,116,hconres,19,Yea
passage,116,hr,5430,Yea
passage,116,hres,61,Yea
passage-suspension,116,hr,91,Yea
passage,116,hres,591,Yea
passage,116,hr,7,Yea
passage-suspension,116,hr,95,Yea
passage,116,hr,267,Yea
passage-suspension,116,s,49,Yea
passage,116,hres,629,Yea
passage-suspension,116,hr,4695,Yea
passage,116,hjres,28,Yea
passage,116,hres,122,Yea
passage-suspension,116,hr,4285,Yea
passage-suspension,116,hr,829,Yea
passage-suspension,116,hr,150,Yea
passage,116,hjres,37,Yea
passage,116,hr,1644,Yea
passage-suspension,116,hr,1079,Yea
passage-suspension,116,hr,1331,Yea
passage-suspension,116,hr,450,Yea
passage,116,hres,5,Yea
passage-suspension,116,s,178,Yea
passage-suspension,116,hres,432,Yea
passage-suspension,116,hr,2548,Yea
passage-suspension,116,hr,1952,Yea
passage,116,hres,492,Yea
passage-suspension,116,hres,546,Yea
passage,116,s,1790,Yea
passage-suspension,116,hr,3530,Yea
passage,116,hr,3401,Yea
passage-suspension,116,hr,4634,Yea
passage-suspension,116,hr,542,Yea
passage-suspension,116,hr,4162,Yea
passage-suspension,116,hr,722,Yea
passage,116,hres,491,Yea
passage-suspension,116,hres,106,Yea
passage,116,hr,1865,Yea
passage,116,hres,389,Yea
passage-suspension,116,hr,2037,Yea
passage-suspension,116,hr,3224,Yea
passage,116,hr,3351,Yea
passage,116,hres,695,Yea
passage,116,hres,708,Yea
passage-suspension,116,hr,2590,Yea
passage-suspension,116,hr,4344,Yea
passage-suspension,116,hr,2539,Yea
passage,116,hr,3055,Yea
passage-suspension,116,hr,1044,Yea
passage-suspension,116,hr,737,Yea
passage,116,hres,713,Yea
passage,116,hr,729,Yea
passage-suspension,116,hr,299,Yea
passage,116,hres,748,Yea
passage-suspension,116,hr,2379,Yea
passage-suspension,116,hr,3304,Yea
passage-suspension,116,hr,4739,Yea
passage-suspension,116,hr,2157,Yea
passage,116,hres,758,Yea
passage-suspension,116,hres,246,Yea
passage,116,hres,741,Yea
passage-suspension,116,s,1838,Yea
passage-suspension,116,hr,2515,Yea
passage,116,hres,660,Yea
passage-suspension,116,hr,2940,Yea
passage-suspension,116,hr,549,Yea
passage,116,hr,2157,Yea
passage-suspension,116,hr,5363,Yea
passage-suspension,116,hr,2852,Yea
passage,116,hr,8,Yea
passage-suspension,116,hr,624,Yea
passage-suspension,116,hr,540,Yea
passage,116,hr,205,Yea
passage,116,hres,281,Yea
passage,116,hres,329,Yea
passage-suspension,116,hr,1503,Yea
passage-suspension,116,hr,693,Yea
passage-suspension,116,hr,116,Yea
passage-suspension,116,hr,1595,Yea
passage-suspension,116,hr,758,Yea
veto-override,116,hjres,46,Yea
passage,116,hres,577,Yea
passage,116,hr,1,Yea
passage,116,hres,655,Yea
passage-suspension,116,hr,2115,Yea
passage,116,hres,646,Yea
passage,116,hr,268,Yea
passage-suspension,116,hr,297,Yea
passage,116,hr,3877,Yea
passage,116,hres,145,Yea
passage-suspension,116,hres,79,Yea
passage-suspension,116,hr,1704,Yea
passage-suspension,116,hr,1768,Yea
passage,116,hres,548,Yea
passage-suspension,116,hr,502,Yea
passage-suspension,116,hr,1388,Yea
passage,116,hres,650,Yea
passage-suspension,116,hr,190,Yea
passage-suspension,116,hr,1616,Yea
passage-suspension,116,hr,1122,Yea
passage-suspension,116,hres,156,Yea
passage-suspension,116,hjres,27,Yea
passage,116,hres,866,Yea
passage-suspension,116,hres,387,Yea
passage-suspension,116,hr,6074,Yea
passage-suspension,116,hr,4852,Yea
passage-suspension,116,hr,6210,Yea
passage,116,hr,2486,Yea
passage,116,hr,2486,Yea
passage-suspension,116,hr,8337,Yea
passage,116,hr,2,Yea
passage,116,hres,790,Nay
passage,116,hres,965,Yea
passage,116,hr,6800,Yea
passage,116,hres,811,Yea
passage,116,hres,1028,Yea
passage,116,hr,6395,Yea
passage,116,hr,1957,Yea
passage-suspension,116,hr,2490,Yea
passage-suspension,116,hr,5664,Yea
passage-suspension,116,hr,5932,Yea
passage-suspension,116,hr,7909,Yea
passage,116,hres,798,Yea
passage-suspension,116,hr,4331,Yea
passage,116,hres,967,Yea
passage-suspension,116,s,979,Yea
passage-suspension,116,hr,5758,Yea
passage-suspension,116,hjres,110,Yea
passage,116,hres,1224,Yea
passage,116,hres,1271,Yea
passage-suspension,116,hr,8900,Yea
passage-suspension,116,hjres,107,Yea
passage,116,hres,1161,Yea
passage,116,hr,925,Yea
passage-suspension,116,hr,2881,Yea
passage,116,hres,779,Nay
passage,116,hr,6395,Yea
passage,116,hres,1129,Yea
passage-suspension,116,hres,512,Yea
passage,116,hres,1244,Nay
veto-override,116,hr,6395,Yea
passage-suspension,116,s,461,Yea
passage-suspension,116,hres,1155,Yea
passage-suspension,116,hr,451,Yea
passage,116,hr,4447,Yea
passage-suspension,116,hr,8354,Yea
passage-suspension,116,hr,9051,Yea
passage,116,hr,1425,Yea
passage,116,hr,550,Yea
passage,116,hr,550,Yea
passage,116,hres,981,Yea
passage,116,hr,2546,Yea
passage-suspension,116,hr,3413,Yea
passage,116,hres,826,Yea
passage,116,hres,844,Yea
passage-suspension,116,hr,4894,Yea
passage-suspension,116,hres,756,Yea
passage-suspension,116,s,2193,Yea
passage-suspension,116,hr,6782,Yea
passage-suspension,116,hr,7010,Yea
passage,116,hr,51,Yea
passage-suspension,116,s,3201,Yea
passage-suspension,116,hr,4044,Yea
passage,116,hr,7027,Yea
passage-suspension,116,hr,1980,Yea
passage-suspension,116,hr,1771,Yea
passage,116,hr,8015,Yea
passage,116,hres,1053,Yea
passage,116,hr,7617,Yea
passage,116,hres,938,Yea
passage,116,hr,535,Yea
passage-suspension,116,hr,4335,Yea
passage-suspension,116,hr,266,Yea
passage,116,hjres,76,Yea
passage-suspension,116,s,1678,Yea
passage-suspension,116,hr,35,Yea
passage,116,hr,2694,Yea
passage-suspension,116,hr,2819,Yea
passage,116,hr,2574,Yea
passage-suspension,116,hr,4508,Yea
passage,116,hr,7608,Yea
passage,116,hres,833,Yea
passage,116,hr,2339,Yea
passage-suspension,116,hr,4704,Yea
passage-suspension,116,hr,943,Yea
passage-suspension,116,hr,2398,Yea
passage-suspension,116,hr,6201,Yea
passage-suspension,116,hr,7573,Yea
passage-suspension,116,hr,5003,Yea
passage,116,hres,1067,Yea
passage-suspension,116,s,2163,Yea
passage,116,hres,908,Yea
passage,116,hres,1060,Yea
passage,116,hjres,79,Yea
passage,116,hres,877,Yea
passage-suspension,116,s,3147,Yea
passage,116,hres,781,Yea
passage,116,hres,1154,Yea
passage,116,hr,8294,Yea
passage-suspension,116,hr,5078,Yea
passage-suspension,116,hr,4764,Yea
passage,116,hres,1164,Yea
passage-suspension,116,s,906,Yea
passage-suspension,116,hr,3250,Yea
passage-suspension,116,hr,7995,Yea
passage,116,hres,1153,Yea
passage,116,hr,6270,Yea
passage-suspension,116,s,327,Yea
passage-suspension,116,hr,4611,Yea
passage,116,hconres,83,Yea
passage-suspension,116,s,2216,Yea
passage-suspension,116,hr,5040,Yea
passage,116,hr,133,Yea
passage-suspension,116,hr,1380,Yea
passage,116,hr,3884,Yea
passage,116,hr,133,Yea
passage-suspension,116,s,2981,Yea
passage,116,hr,2639,Yea
passage-suspension,116,hr,2932,Yea
passage-suspension,116,s,760,Not Voting
passage,116,hres,1092,Yea
passage,116,hr,1140,Yea
veto-override,116,hjres,76,Yea
passage-suspension,116,hr,2382,Yea
passage,116,hjres,90,Yea
passage-suspension,116,hres,410,Yea
passage,116,hres,1107,Yea
passage,116,hr,7327,Yea
passage,116,hres,891,Yea
passage,116,hr,5687,Yea
passage,116,hr,6172,Yea
passage,116,hres,1017,Yea
passage,116,hr,7301,Yea
passage-suspension,116,s,3744,Yea
passage-suspension,116,hr,4031,Yea
passage,116,hr,5332,Yea
passage,116,hr,7120,Yea
passage,116,hr,3621,Nay
passage-suspension,117,hr,3197,Yea
passage-suspension,117,hr,203,Yea
passage,117,hr,963,Yea
passage-suspension,117,hr,700,Yea
passage,117,hres,1508,Yea
passage-suspension,117,hr,2954,Yea
passage-suspension,117,hr,6899,Yea
passage,117,hr,7900,Yea
passage-suspension,117,hr,5001,Yea
passage-suspension,117,hr,6871,Yea
passage,117,hr,9640,Yea
passage-suspension,117,hr,1437,Yea
passage,117,hres,1232,Yea
passage,117,hr,1948,Yea
passage-suspension,117,hr,3539,Yea
passage-suspension,117,hr,8454,Yea
passage,117,hres,1256,Yea
passage,117,hr,3485,Yea
passage-suspension,117,s,3168,Yea
passage-suspension,117,hr,7077,Yea
passage-suspension,117,s,3527,Yea
passage-suspension,117,hr,3359,Yea
passage-suspension,117,s,3499,Yea
passage-suspension,117,s,812,Yea
passage,117,hres,900,Yea
passage,117,hr,3617,Yea
passage-suspension,117,s,2959,Yea
passage-suspension,117,hr,1916,Yea
passage,117,hres,1224,Yea
passage-suspension,117,hr,6089,Yea
passage-suspension,117,hr,923,Yea
passage-suspension,117,hr,1917,Yea
passage-suspension,117,s,66,Yea
passage,117,hr,8296,Yea
passage-suspension,117,hr,4738,Yea
passage-suspension,117,s,2796,Yea
passage-suspension,117,s,1760,Yea
passage-suspension,117,hr,7734,Yea
passage-suspension,117,hr,2842,Yea
passage-suspension,117,s,1872,Yea
passage,117,hres,1529,Yea
passage-suspension,117,hr,5659,Yea
passage-suspension,117,hr,6868,Yea
passage-suspension,117,s,3875,Yea
passage-suspension,117,hr,1934,Yea
passage-suspension,117,s,2629,Yea
passage-suspension,117,hr,6531,Yea
passage-suspension,117,s,3308,Yea
passage-suspension,117,hr,224,Yea
passage-suspension,117,hr,7337,Yea
passage,117,hr,8876,Yea
passage,117,hres,979,Yea
passage-suspension,117,hr,5271,Yea
passage-suspension,117,hr,6930,Yea
passage-suspension,117,hr,5657,Yea
passage-suspension,117,hr,4693,Yea
passage-suspension,117,hr,7174,Yea
passage-suspension,117,s,452,Yea
passage-suspension,117,hr,7352,Yea
passage,117,hr,1808,Yea
passage-suspension,117,s,3451,Nay
passage-suspension,117,hr,5774,Yea
passage,117,hr,7606,Yea
passage-suspension,117,s,4785,Yea
passage-suspension,117,hr,5879,Yea
passage-suspension,117,,,Yea
passage,117,hres,1316,Yea
passage-suspension,117,s,4003,Yea
passage-suspension,117,hr,8463,Yea
passage-suspension,117,hr,2724,Yea
passage-suspension,117,hr,6943,Yea
passage,117,hres,1404,Yea
passage-suspension,117,,,Yea
passage-suspension,117,hr,5455,Yea
passage-suspension,117,,,Yea
passage-suspension,117,hr,7335,Yea
passage,117,s,2938,Yea
passage-suspension,117,s,2490,Yea
passage-suspension,117,hr,884,Yea
passage,117,hr,5376,Yea
passage-suspension,117,hr,7622,Yea
passage-suspension,117,hr,7283,Yea
passage-suspension,117,s,2293,Yea
passage-suspension,117,hr,7334,Yea
passage-suspension,117,hr,7777,Yea
passage-suspension,117,hres,1125,Yea
passage,117,hres,1499,Yea
passage,117,hres,1361,Yea
passage-suspension,117,hr,5738,Yea
passage,117,s,4524,Yea
passage-suspension,117,hr,2992,Yea
passage-suspension,117,,,Yea
passage,117,hres,860,Yea
passage-suspension,117,s,4089,Yea
passage-suspension,117,s,3846,Yea
passage-suspension,117,hr,7153,Yea
passage,117,hr,6448,Yea
passage,117,hres,1396,Yea
passage-suspension,117,s,2514,Yea
passage-suspension,117,hr,8888,Yea
passage-suspension,117,hr,4785,Yea
passage,117,hres,1153,Yea
passage,117,hr,3843,Yea
passage,117,hres,1124,Yea
passage-suspension,117,hr,7321,Yea
passage,117,hr,6878,Yea
passage-suspension,117,hr,5407,Yea
passage,117,hr,4176,Yea
passage-suspension,117,hr,7667,Yea
passage,117,hres,1204,Yea
passage-suspension,117,hr,7776,Yea
passage,117,hr,3372,Yea
passage-suspension,117,hr,6965,Yea
passage,117,hr,7780,Yea
passage-suspension,117,s,4900,Yea
passage-suspension,117,,,Yea
passage-suspension,117,hr,3482,Yea
passage-suspension,117,hr,7500,Yea
passage-suspension,117,s,3662,Yea
passage-suspension,117,hr,6376,Yea
passage,117,hres,1377,Yea
passage,117,s,2938,Yea
passage-suspension,117,hr,7694,Yea
passage,117,hr,4346,Yea
passage,117,hres,1289,Yea
passage,117,hr,2377,Yea
passage,117,hr,8326,Yea
passage-suspension,117,s,2089,Yea
passage,117,hr,302,Yea
passage-suspension,117,hr,7108,Yea
passage,117,s,1942,Yea
passage-suspension,117,s,583,Yea
passage,117,hr,4445,Yea
passage,117,hres,1531,Yea
passage,117,hr,3807,Yea
passage-suspension,117,hres,831,Yea
passage-suspension,117,hr,4476,Yea
passage,117,hr,2617,Yea
passage-suspension,117,,,Yea
passage-suspension,117,,,Yea
passage-suspension,117,hres,956,Yea
passage,117,hres,1254,Yea
passage,117,s,3522,Yea
passage,117,hr,8404,Yea
passage,117,s,4003,Yea
passage-suspension,117,hr,5616,Yea
passage-suspension,117,hr,6824,Yea
passage,117,hr,8404,Yea
passage-suspension,117,hr,3508,Yea
passage-suspension,117,hr,5343,Yea
passage-suspension,117,hr,7289,Yea
passage-suspension,117,hr,5547,Yea
passage-suspension,117,hr,6825,Yea
passage-suspension,117,hr,5681,Yea
passage-suspension,117,hr,5689,Yea
passage-suspension,117,hr,5641,Yea
passage-suspension,117,hr,7939,Yea
passage-suspension,117,hr,6968,Yea
passage-suspension,117,s,3773,Yea
passage-suspension,117,hr,6552,Yea
passage-suspension,117,hr,5658,Yea
passage-suspension,117,hconres,70,Yea
passage-suspension,117,s,2938,Yea
passage,117,hr,2499,Yea
passage-suspension,117,s,658,Yea
passage,117,hres,1510,Yea
passage-suspension,117,hr,209,Yea
passage-suspension,117,hr,5673,Yea
passage,117,hr,5129,Not Voting
passage,117,hr,2471,Yea
passage,117,hres,1065,Yea
passage,117,s,3905,Yea
passage,117,hres,950,Yea
passage,117,hr,3967,Yea
passage,117,hr,1437,Yea
passage-suspension,117,s,144,Yea
passage,117,s,3373,Yea
passage,117,hr,4673,Yea
passage-suspension,117,hres,1168,Yea
passage-suspension,117,hres,833,Yea
passage-suspension,117,hr,4133,Yea
passage,117,hr,6538,Yea
passage-suspension,117,s,4052,Yea
passage-suspension,117,hres,720,Yea
passage-suspension,117,hr,6865,Yea
passage-suspension,117,hr,6891,Yea
passage-suspension,117,hr,3113,Yea
passage-suspension,117,hr,6873,Yea
passage-suspension,117,hr,4380,Yea
passage,117,hr,2116,Yea
passage-suspension,117,hr,5900,Yea
passage-suspension,117,hconres,45,Yea
passage-suspension,117,hr,7066,Yea
passage-suspension,117,hr,2324,Yea
passage,117,hr,6929,Yea
passage-suspension,117,s,4926,Yea
passage-suspension,117,hr,847,Yea
passage,117,hr,8297,Yea
passage-suspension,117,hr,5914,Yea
passage-suspension,117,s,5168,Yea
passage-suspension,117,hr,7180,Yea
passage-suspension,117,hr,55,Yea
passage-suspension,117,hr,7108,Yea
passage-suspension,117,hr,5274,Yea
passage-suspension,117,hr,7311,Yea
passage-suspension,117,hr,3344,Yea
passage-suspension,117,hr,521,Yea
passage-suspension,117,hr,5577,Yea
passage,117,hr,6833,Yea
passage-suspension,117,s,321,Yea
passage-suspension,117,hr,3588,Yea
passage-suspension,117,hr,5911,Yea
passage-suspension,117,hres,1130,Yea
passage-suspension,117,s,2333,Yea
passage-suspension,117,s,2834,Yea
passage-suspension,117,hr,8351,Yea
passage-suspension,117,hr,5324,Yea
passage-suspension,117,hr,735,Yea
passage-suspension,117,hres,892,Yea
passage-suspension,117,hr,1621,Yea
passage-suspension,117,hr,6386,Yea
passage,117,hr,7946,Yea
passage-suspension,117,hr,6434,Yea
passage,117,hr,7309,Yea
passage-suspension,117,hr,935,Yea
passage-suspension,117,hr,2116,Yea
passage,117,hr,6968,Yea
passage-suspension,117,s,2520,Yea
passage-suspension,117,,,Yea
passage-suspension,117,s,3294,Yea
passage-suspension,117,hr,7081,Yea
passage-suspension,117,hconres,59,Yea
passage,117,hr,8873,Yea
passage,117,hr,7790,Yea
passage,117,hr,1836,Yea
passage,117,hr,6833,Yea
passage-suspension,117,s,3369,Yea
passage-suspension,117,hr,7791,Yea
passage-suspension,117,hr,3630,Yea
passage-suspension,117,hr,8446,Yea
