Category:,Congress,Bill Type,Bill Number,Vote Position
passage,108,hr,4837,Yea
passage,108,hr,3104,Yea
passage,108,hr,4613,Yea
passage,108,sres,454,Yea
passage,108,sres,445,Yea
passage,108,hr,4818,Nay
passage,108,s,2986,Nay
passage,108,s,1072,Yea
passage,108,s,150,Yea
passage,108,hr,4613,Yea
passage,108,s,2329,Yea
passage,108,s,2845,Yea
passage,109,hr,4297,Nay
passage,109,sjres,12,Nay
passage,109,s,2766,Yea
passage,109,hr,5441,Yea
passage,109,s,3504,Yea
passage,109,hr,5684,Nay
passage,109,hr,5631,Yea
passage,109,s,3930,Yea
passage,109,s,2754,Yea
passage,109,s,403,Yea
passage,109,s,3711,Yea
passage,109,s,2611,Yea
passage,109,hr,4297,Yea
passage,109,sconres,83,Nay
passage,109,hr,4659,Yea
passage,109,hr,3199,Yea
passage,109,hr,4939,Yea
passage,109,hjres,47,Nay
passage,109,hr,4939,Yea
passage,109,hr,6061,Yea
passage,109,hr,5631,Yea
passage,109,hr,810,Yea
passage,109,hr,4,Yea
passage,109,hr,9,Yea
passage,109,hr,5682,Yea
passage,109,hr,6111,Yea
passage,109,hr,4954,Yea
passage,109,s,2271,Yea
passage,109,s,2349,Yea
passage,109,s,3569,Nay
passage,109,sres,193,Yea
passage,109,hr,2360,Yea
passage,109,hr,1268,Yea
passage,109,sres,38,Yea
passage,109,s,2020,Yea
passage,109,hr,2419,Yea
passage,109,hr,2862,Yea
passage,109,hr,2985,Yea
passage,109,hr,3,Yea
passage,109,hr,2528,Yea
passage,109,hr,3010,Yea
passage,109,s,397,Nay
passage,109,sres,233,Yea
passage,109,hr,2361,Yea
passage,109,s,256,Yea
passage,109,sconres,25,Yea
passage,109,hr,2361,Yea
passage,109,sconres,74,Yea
passage,109,s,250,Yea
passage,109,sconres,18,Nay
passage,109,sjres,4,Yea
passage,109,hr,6,Yea
passage,109,s,1932,Nay
passage,109,s,306,Yea
passage,109,s,1307,Yea
passage,109,hr,3057,Yea
passage,109,hr,2862,Yea
passage,109,s,5,Yea
passage,109,s,1783,Yea
passage,109,hr,3,Yea
passage,109,hr,2419,Yea
passage,109,hconres,95,Nay
passage,109,s,1042,Yea
passage,109,hr,2863,Yea
passage,109,hr,3045,Yea
passage,109,hr,3058,Yea
passage,109,sres,207,Yea
passage,109,hr,3673,Yea
passage,109,hr,2744,Yea
passage,109,sres,234,Yea
passage,109,sjres,20,Yea
passage,109,hr,6,Nay
passage,109,hr,2744,Yea
passage,109,hr,1268,Yea
passage,109,s,1932,Nay
passage,109,hr,2863,Yea
passage,109,hjres,52,Yea
passage,109,sres,95,Yea
passage,109,hr,3057,Yea
passage,110,sconres,70,Yea
passage,110,s,1200,Yea
passage,110,hr,6124,Yea
passage,110,hr,3221,Not Voting
passage,110,hr,6049,Nay
passage,110,hr,7081,Yea
passage,110,hr,2095,Yea
passage,110,hr,6304,Yea
passage,110,hr,3221,Yea
passage,110,hr,5140,Yea
passage,110,sres,501,Yea
passage,110,hr,4040,Yea
passage,110,hr,4137,Yea
veto-override,110,hr,6124,Yea
passage,110,s,2248,Yea
veto-override,110,hr,6331,Yea
passage,110,hr,4986,Yea
passage,110,s,1315,Yea
veto-override,110,hr,2419,Yea
passage,110,hr,5501,Yea
passage,110,hr,3221,Yea
passage,110,hr,3121,Yea
passage,110,hr,493,Yea
passage,110,s,3001,Yea
passage,110,hr,2638,Yea
passage,110,hr,1424,Yea
passage,110,hr,2082,Yea
passage,110,hr,2642,Yea
passage,110,sconres,70,Yea
passage,110,hconres,398,Yea
passage,110,hr,2642,Yea
passage,110,s,2739,Yea
passage,110,hr,2642,Yea
passage,110,hr,2419,Yea
passage,110,hr,2642,Yea
passage,110,hr,1195,Yea
passage,110,hr,4040,Yea
passage,110,s,5,Yea
passage,110,hr,1591,Yea
passage,110,s,30,Yea
passage,110,hr,2764,Yea
passage,110,hr,2206,Yea
passage,110,hr,1495,Yea
passage,110,sconres,21,Yea
veto-override,110,hr,1495,Yea
passage,110,hr,6,Yea
passage,110,s,1,Yea
passage,110,hr,1429,Yea
passage,110,s,294,Yea
passage,110,hr,3688,Yea
passage,110,hr,3996,Nay
passage,110,s,1642,Yea
passage,110,hr,2669,Yea
passage,110,hr,6,Yea
passage,110,hr,3043,Yea
passage,110,s,1082,Yea
passage,110,s,214,Yea
passage,110,sjres,9,Yea
passage,110,hr,976,Yea
passage,110,hjres,43,Yea
passage,110,s,1,Yea
passage,110,s,378,Yea
passage,110,hr,976,Yea
passage,110,hr,1124,Yea
passage,110,hr,3074,Yea
passage,110,s,1927,Yea
passage,110,hjres,52,Yea
passage,110,s,4,Yea
passage,110,hr,2,Yea
passage,110,hr,1495,Yea
passage,110,hconres,67,Yea
passage,110,s,761,Yea
passage,110,sres,19,Yea
passage,110,hr,2642,Yea
passage,110,hr,3093,Yea
passage,110,hr,1591,Yea
passage,110,s,2011,Yea
passage,110,sconres,21,Yea
passage,110,hr,2669,Yea
passage,110,hr,1585,Yea
passage,110,hr,2419,Yea
passage,110,s,2338,Yea
passage,110,hr,3963,Yea
passage,110,hr,1,Yea
passage,110,hjres,44,Yea
passage,110,hr,2638,Yea
passage,110,hr,1585,Yea
passage,110,sres,107,Yea
passage,110,hjres,20,Yea
passage,110,sconres,20,Yea
passage,111,hr,2892,Yea
passage,111,hr,3326,Yea
passage,111,sconres,13,Yea
passage,111,hr,3326,Yea
passage,111,sjres,5,Nay
passage,111,hr,3082,Yea
passage,111,hr,3183,Yea
passage,111,s,22,Yea
passage,111,hr,1,Yea
passage,111,hr,2847,Yea
passage,111,s,454,Yea
passage,111,hr,2997,Yea
passage,111,hr,2346,Not Voting
passage,111,hr,3288,Yea
passage,111,s,1390,Yea
passage,111,hr,2892,Yea
passage,111,s,1023,Yea
passage,111,hr,2918,Yea
passage,111,hr,2346,Yea
passage,111,hr,3590,Yea
passage,111,hr,2996,Yea
passage,111,s,160,Yea
passage,111,s,1963,Yea
passage,111,hr,627,Yea
passage,111,hr,4314,Yea
passage,111,hr,1,Yea
passage,111,hr,3288,Yea
passage,111,hr,2997,Yea
passage,111,hr,2647,Yea
passage,111,hr,1388,Yea
passage,111,s,386,Yea
passage,111,s,896,Yea
passage,111,hr,2,Yea
passage,111,hr,3357,Yea
passage,111,hr,2996,Yea
passage,111,hr,1256,Yea
passage,111,hr,3183,Yea
passage,111,hr,3435,Yea
passage,111,s,181,Yea
passage,111,sconres,13,Yea
passage,111,hr,3548,Yea
passage,111,hr,146,Yea
passage,111,hr,2918,Yea
passage,111,s,454,Yea
passage,111,hr,4691,Yea
passage,111,hr,4851,Yea
passage,111,hr,1586,Yea
passage,111,s,510,Yea
passage,111,hr,3082,Yea
passage,111,hjres,83,Yea
passage,111,hr,2965,Yea
passage,111,sres,591,Yea
passage,111,hr,1586,Yea
passage,111,hr,1299,Yea
passage,111,hr,4872,Yea
passage,111,hr,2847,Yea
passage,111,hr,4899,Yea
passage,111,hr,4173,Yea
passage,111,hr,5297,Yea
passage,111,hr,4213,Yea
passage,111,hconres,321,Not Voting
passage,111,hr,3081,Yea
passage,111,hr,4853,Yea
passage,111,hr,2847,Yea
passage,111,hjres,45,Yea
passage,111,hr,4173,Yea
passage,111,hconres,257,Yea
passage,111,hr,4213,Yea
passage,111,hr,2194,Yea
passage,112,s,3187,Yea
passage,112,hr,4348,Yea
passage,112,hr,8,Nay
passage,112,hr,4310,Yea
passage,112,s,3254,Yea
passage,112,s,3187,Yea
passage,112,s,1925,Yea
passage,112,s,3412,Yea
passage,112,hr,3606,Yea
passage,112,hr,2072,Yea
passage,112,s,2343,Yea
passage,112,hr,5949,Yea
passage,112,hr,6156,Yea
passage,112,hr,1,Yea
passage,112,hr,3630,Yea
passage,112,s,2038,Yea
passage,112,s,3576,Nay
passage,112,s,1789,Yea
passage,112,hr,658,Yea
passage,112,s,1813,Yea
passage,112,sjres,41,Yea
passage,112,s,3240,Yea
passage,112,hjres,117,Yea
passage,112,hr,1249,Yea
passage,112,hconres,36,Nay
passage,112,sres,10,Yea
passage,112,sres,28,Yea
passage,112,s,23,Yea
passage,112,sres,29,Yea
passage,112,sres,8,Nay
passage,112,hr,1473,Yea
passage,112,hconres,35,Nay
passage,112,hr,2055,Yea
passage,112,hr,674,Yea
passage,112,hconres,94,Nay
passage,112,hr,3672,Yea
passage,112,sjres,10,Nay
passage,112,s,1867,Yea
passage,112,sjres,24,Yea
passage,112,hjres,48,Yea
passage,112,hr,2832,Yea
passage,112,hr,3080,Yea
passage,112,s,1619,Yea
passage,112,hr,514,Yea
passage,112,sres,116,Yea
passage,112,hr,2112,Yea
passage,112,hjres,44,Yea
passage,112,sres,159,Yea
passage,112,sres,14,Yea
passage,112,sres,21,Yea
passage,112,hr,2055,Yea
passage,112,s,365,Yea
passage,112,hr,1,Nay
passage,112,hr,1540,Yea
passage,112,hr,2112,Yea
passage,112,s,223,Yea
passage,112,hr,2887,Yea
passage,112,hr,2608,Yea
passage,112,hr,4,Yea
passage,112,hr,3079,Yea
passage,112,s,679,Yea
passage,112,hr,3078,Yea
passage,112,s,990,Yea
passage,113,s,954,Yea
passage,113,sres,16,Yea
passage,113,hr,152,Yea
passage,113,sconres,8,Yea
passage,113,s,815,Yea
passage,113,hr,527,Yea
passage,113,hjres,59,Yea
passage,113,hr,2775,Yea
passage,113,hr,933,Yea
passage,113,s,744,Yea
passage,113,s,47,Yea
passage,113,hr,325,Yea
passage,113,sres,65,Yea
passage,113,sres,15,Yea
passage,113,s,601,Yea
passage,113,hr,1911,Yea
passage,113,s,743,Yea
passage,113,hjres,59,Yea
passage,113,hr,3304,Yea
passage,113,sconres,28,Yea
passage,113,s,540,Yea
passage,113,hr,4302,Nay
passage,113,hr,3230,Yea
passage,113,s,25,Nay
passage,113,hr,3979,Yea
passage,113,s,2280,Yea
passage,113,hr,83,Yea
passage,113,s,1926,Nay
passage,113,hr,2642,Yea
passage,113,hr,5771,Yea
passage,113,hjres,106,Yea
passage,113,s,1917,Yea
passage,113,hr,3230,Yea
passage,113,s,2244,Yea
passage,113,hr,5021,Yea
passage,113,hjres,124,Yea
passage,113,hr,803,Yea
passage,113,s,1086,Yea
passage,113,hr,3547,Yea
passage,113,hr,3370,Nay
passage,113,hr,3979,Yea
passage,113,s,1086,Yea
passage,113,hr,3080,Yea
passage,114,sjres,8,Nay
passage,114,hr,1191,Yea
passage,114,hr,26,Yea
passage,114,hr,203,Yea
passage,114,hr,2,Yea
veto-override,114,s,1,Yea
passage,114,sconres,16,Yea
passage,114,hr,3236,Yea
passage,114,hr,1314,Yea
passage,114,hr,22,Nay
passage,114,hr,719,Yea
passage,114,hr,2146,Yea
passage,114,sconres,11,Nay
passage,114,sjres,23,Nay
passage,114,hr,22,Nay
passage,114,hr,1314,Yea
passage,114,sjres,24,Nay
passage,114,hr,2029,Yea
passage,114,s,1356,Yea
passage,114,hr,644,Yea
passage,114,s,295,Yea
passage,114,hr,3762,Nay
passage,114,hr,1295,Yea
passage,114,sconres,11,Nay
passage,114,hr,240,Yea
passage,114,s,754,Yea
passage,114,sjres,22,Nay
passage,114,hr,2048,Yea
passage,114,hr,1735,Yea
passage,114,hr,1735,Nay
passage,114,s,1177,Yea
passage,114,s,1,Yea
passage,114,s,1177,Yea
passage,114,hr,2029,Yea
passage,114,s,178,Yea
passage,114,s,524,Yea
passage,114,s,2328,Yea
passage,114,s,524,Yea
passage,114,hr,636,Yea
passage,114,hr,5985,Yea
passage,114,hr,34,Yea
passage,114,hr,2028,Nay
passage,114,s,2943,Yea
passage,114,sjres,28,Yea
passage,114,sres,374,Yea
passage,114,hr,5325,Yea
passage,114,hr,757,Yea
veto-override,114,s,2040,Yea
passage,114,s,2848,Yea
passage,114,s,1890,Not Voting
passage,114,s,764,Yea
passage,114,s,2012,Not Voting
passage,114,s,2943,Yea
passage,114,sres,377,Yea
passage,114,hr,644,Yea
passage,114,s,2873,Yea
passage,114,hr,636,Yea
passage,114,hr,2028,Yea
passage,114,hr,2577,Yea
passage,114,s,612,Yea
passage,114,s,2613,Not Voting
passage,114,hjres,88,Not Voting
passage,114,hr,4511,Yea
passage,114,hr,6297,Yea
passage,115,hr,1,Nay
passage,115,hjres,66,Nay
passage,115,hjres,83,Nay
passage,115,hr,2430,Yea
passage,115,sjres,34,Nay
passage,115,hjres,41,Nay
passage,115,hr,244,Yea
passage,115,hr,1370,Yea
passage,115,hr,3364,Yea
passage,115,hjres,40,Nay
passage,115,hjres,69,Nay
passage,115,hconres,71,Nay
passage,115,hjres,38,Nay
passage,115,hjres,37,Nay
passage,115,hr,601,Yea
passage,115,sconres,3,Nay
passage,115,hr,72,Yea
passage,115,hjres,42,Nay
passage,115,s,89,Yea
passage,115,s,84,Yea
passage,115,hjres,67,Nay
passage,115,hjres,123,Yea
passage,115,s,722,Yea
passage,115,hr,2266,Yea
passage,115,hjres,111,Nay
passage,115,hr,1,Nay
passage,115,sres,176,Yea
passage,115,hjres,44,Nay
passage,115,hjres,43,Nay
passage,115,hjres,58,Nay
passage,115,hjres,57,Nay
passage,115,hr,2810,Yea
passage,115,s,1182,Yea
passage,115,hr,1865,Yea
passage,115,hr,6147,Yea
passage,115,hr,5515,Yea
passage,115,hr,2,Yea
passage,115,hr,5515,Yea
passage,115,sjres,54,Yea
passage,115,hr,2,Yea
passage,115,sjres,64,Yea
passage,115,hr,302,Yea
passage,115,sjres,63,Yea
passage,115,hr,6,Yea
passage,115,hr,6,Yea
passage,115,hr,195,Yea
passage,115,hr,6157,Yea
passage,115,hr,1625,Yea
passage,115,sjres,52,Yea
passage,115,s,2155,Yea
passage,115,hr,1892,Yea
passage,115,s,2554,Yea
passage,115,hr,5895,Yea
passage,115,hr,6157,Yea
passage,115,s,140,Yea
passage,115,s,3021,Yea
passage,115,s,756,Yea
passage,115,sjres,57,Nay
passage,115,sres,584,Yea
passage,115,s,139,Yea
passage,115,s,2372,Yea
passage,115,hr,5895,Yea
passage,116,hr,2157,Yea
passage,116,sjres,53,Yea
passage,116,s,151,Yea
passage,116,hr,3055,Yea
veto-override,116,sjres,7,Yea
veto-override,116,sjres,54,Yea
passage,116,s,1790,Yea
veto-override,116,sjres,37,Yea
veto-override,116,sjres,38,Yea
passage,116,s,1790,Yea
passage,116,hr,1865,Nay
passage,116,hr,3055,Yea
passage,116,sres,212,Yea
passage,116,hjres,31,Yea
passage,116,sres,336,Nay
passage,116,sjres,50,Yea
passage,116,hr,2333,Yea
passage,116,sjres,52,Yea
passage,116,s,1,Nay
passage,116,sres,335,Nay
passage,116,sjres,36,Yea
passage,116,s,2740,Yea
passage,116,sjres,48,Yea
passage,116,hr,4378,Yea
passage,116,sjres,38,Yea
passage,116,hr,3401,Yea
passage,116,hr,3401,Yea
passage,116,hr,3877,Nay
veto-override,116,sjres,36,Yea
passage,116,hr,1327,Yea
passage,116,hr,1158,Nay
passage,116,s,47,Yea
passage,116,sres,332,Yea
passage,116,sres,331,Yea
passage,116,hjres,46,Yea
passage,116,sjres,54,Yea
passage,116,sres,333,Yea
passage,116,sjres,7,Yea
passage,116,sres,488,Nay
passage,116,hr,1957,Yea
passage,116,hr,6074,Yea
passage,116,hr,6172,Yea
passage,116,s,578,Yea
veto-override,116,hr,6395,Yea
passage,116,hr,133,Yea
passage,116,sres,483,Nay
passage,116,hr,748,Yea
passage,116,sjres,68,Yea
passage,116,s,4049,Yea
passage,116,hr,6395,Yea
passage,116,hr,5430,Yea
passage,116,hr,6201,Yea
passage,116,hr,8337,Yea
veto-override,116,sjres,68,Yea
passage,116,hjres,76,Yea
passage,117,sjres,32,Nay
passage,117,hconres,119,Yea
passage,117,sjres,38,Nay
passage,117,s,5355,Nay
passage,117,hr,7776,Yea
passage,117,s,3373,Yea
passage,117,s,2938,Yea
passage,117,sjres,46,Nay
passage,117,hr,8404,Yea
passage,117,hr,7776,Yea
passage,117,hr,1437,Nay
passage,117,sjres,37,Nay
passage,117,hr,6968,Yea
passage,117,sjres,63,Nay
passage,117,hr,1437,Yea
passage,117,sjres,60,Nay
passage,117,hr,1437,Nay
passage,117,s,3436,Nay
passage,117,hr,6617,Yea
passage,117,hjres,100,Yea
passage,117,sjres,39,Nay
passage,117,hr,3967,Yea
passage,117,sjres,55,Nay
passage,117,s,3373,Nay
passage,117,hr,2617,Yea
passage,117,s,3373,Nay
passage,117,s,3373,Nay
passage,117,hr,4346,Yea
passage,117,hr,4521,Yea
passage,117,hr,7108,Yea
passage,117,hr,7776,Nay
passage,117,hr,3076,Yea
passage,117,hr,7691,Yea
passage,117,hr,6833,Yea
passage,117,hr,1868,Yea
passage,117,sres,47,Yea
passage,117,hr,3684,Yea
passage,117,hr,1319,Yea
passage,117,hr,335,Yea
passage,117,sjres,14,Yea
passage,117,s,1605,Yea
passage,117,sjres,33,Yea
passage,117,s,610,Yea
passage,117,s,1251,Yea
passage,117,hr,3237,Yea
passage,117,s,1301,Yea
passage,117,hr,1652,Yea
passage,117,s,1260,Yea
passage,117,hr,6119,Yea
passage,117,sjres,13,Yea
passage,117,hr,5305,Yea
passage,117,sjres,15,Yea
passage,117,hr,1799,Yea
passage,117,s,914,Yea
passage,117,sres,16,Yea
passage,117,sjres,29,Nay
passage,117,sconres,14,Yea
passage,117,s,937,Yea
passage,118,hr,7463,Yea
passage,118,s,4072,Nay
veto-override,118,sjres,32,Nay
passage,118,sjres,61,Nay
veto-override,118,sjres,38,Nay
passage,118,hr,7888,Yea
passage,118,sjres,57,Nay
passage,118,s,3853,Nay
passage,118,hjres,109,Nay
passage,118,hr,2882,Nay
passage,118,sjres,58,Nay
passage,118,hjres,98,Nay
passage,118,hr,2882,Yea
passage,118,s,870,Yea
passage,118,hr,2882,Nay
passage,118,hr,815,Yea
passage,118,hr,3935,Yea
passage,118,sjres,62,Nay
passage,118,hr,2872,Yea
passage,118,hr,815,Yea
passage,118,hr,6363,Yea
passage,118,s,870,Yea
passage,118,sres,13,Yea
passage,118,hjres,42,Nay
passage,118,hjres,30,Nay
passage,118,sjres,9,Nay
passage,118,sres,21,Yea
passage,118,sres,417,Yea
passage,118,sjres,32,Nay
veto-override,118,sjres,9,Nay
veto-override,118,sjres,24,Nay
passage,118,sjres,42,Nay
passage,118,hjres,45,Nay
veto-override,118,sjres,11,Nay
passage,118,hjres,7,Nay
passage,118,hr,3746,Yea
passage,118,sjres,24,Nay
passage,118,sjres,11,Nay
passage,118,hjres,44,Nay
passage,118,hr,2670,Yea
passage,118,sjres,23,Nay
passage,118,sjres,43,Nay
passage,118,s,2226,Yea
passage,118,hr,4366,Yea
passage,118,hr,5860,Yea
passage,118,hr,662,Nay
passage,118,hjres,39,Nay
passage,118,sjres,38,Nay
passage,118,hjres,26,Not Voting
passage,118,sjres,18,Nay
passage,118,s,316,Yea
passage,118,hjres,27,Nay
