Category:,Congress,Bill Type,Bill Number,Vote Position
passage,116,hr,3877,Nay
passage,116,hres,145,Nay
passage-suspension,116,hres,79,Nay
passage-suspension,116,hr,1704,Yea
passage-suspension,116,hr,1768,Yea
passage,116,hres,548,Nay
passage-suspension,116,hr,502,Yea
passage-suspension,116,hr,1388,Yea
passage,116,hres,650,Nay
passage-suspension,116,hr,190,Yea
passage-suspension,116,hr,1616,Yea
passage-suspension,116,hr,1122,Yea
passage-suspension,116,hres,156,Yea
passage-suspension,116,hjres,27,Nay
passage,116,hres,866,Nay
passage-suspension,116,hres,387,Yea
passage-suspension,116,hr,6074,Yea
passage-suspension,116,hr,4852,Yea
passage-suspension,116,hr,6210,Yea
passage,116,hr,2486,Nay
passage,116,hr,2486,Nay
passage-suspension,116,hr,8337,Yea
passage,116,hr,2,Nay
passage,116,hres,790,Nay
passage,116,hres,965,Nay
passage,116,hr,6800,Nay
passage,116,hres,811,Nay
passage,116,hres,1028,Nay
passage,116,hr,6395,Yea
passage,116,hr,1957,Nay
passage-suspension,116,hr,2490,Yea
passage-suspension,116,hr,5664,Yea
passage-suspension,116,hr,5932,Yea
passage-suspension,116,hr,7909,Yea
passage,116,hres,798,Nay
passage-suspension,116,hr,4331,Yea
passage,116,hres,967,Nay
passage-suspension,116,s,979,Yea
passage-suspension,116,hr,5758,Yea
passage-suspension,116,hjres,110,Yea
passage,116,hres,1224,Nay
passage,116,hres,1271,Nay
passage-suspension,116,hr,8900,Yea
passage-suspension,116,hjres,107,Yea
passage,116,hres,1161,Nay
passage,116,hr,925,Nay
passage-suspension,116,hr,2881,Yea
passage,116,hres,779,Nay
passage,116,hr,6395,Nay
passage,116,hres,1129,Nay
passage-suspension,116,hres,512,Yea
passage,116,hres,1244,Nay
veto-override,116,hr,6395,Nay
passage-suspension,116,s,461,Yea
passage-suspension,116,hres,1155,Yea
passage-suspension,116,hr,451,Yea
passage,116,hr,4447,Nay
passage-suspension,116,hr,8354,Yea
passage-suspension,116,hr,9051,Nay
passage,116,hr,1425,Nay
passage,116,hr,550,Nay
passage,116,hr,550,Nay
passage,116,hres,981,Nay
passage,116,hr,2546,Nay
passage-suspension,116,hr,3413,Yea
passage,116,hres,826,Nay
passage,116,hres,844,Nay
passage-suspension,116,hr,4894,Yea
passage-suspension,116,hres,756,Yea
passage-suspension,116,s,2193,Yea
passage-suspension,116,hr,6782,Nay
passage-suspension,116,hr,7010,Yea
passage,116,hr,51,Nay
passage-suspension,116,s,3201,Yea
passage-suspension,116,hr,4044,Nay
passage,116,hr,7027,Nay
passage-suspension,116,hr,1980,Yea
passage-suspension,116,hr,1771,Yea
passage,116,hr,8015,Nay
passage,116,hres,1053,Nay
passage,116,hr,7617,Nay
passage,116,hres,938,Nay
passage,116,hr,535,Nay
passage-suspension,116,hr,4335,Yea
passage-suspension,116,hr,266,Yea
passage,116,hjres,76,Nay
passage-suspension,116,s,1678,Yea
passage-suspension,116,hr,35,Yea
passage,116,hr,2694,Nay
passage-suspension,116,hr,2819,Yea
passage,116,hr,2574,Nay
passage-suspension,116,hr,4508,Yea
passage,116,hr,7608,Nay
passage,116,hres,833,Nay
passage,116,hr,2339,Nay
passage-suspension,116,hr,4704,Yea
passage-suspension,116,hr,943,Yea
passage-suspension,116,hr,2398,Yea
passage-suspension,116,hr,6201,Yea
passage-suspension,116,hr,7573,Nay
passage-suspension,116,hr,5003,Yea
passage,116,hres,1067,Nay
passage-suspension,116,s,2163,Yea
passage,116,hres,908,Nay
passage,116,hres,1060,Nay
passage,116,hjres,79,Nay
passage,116,hres,877,Nay
passage-suspension,116,s,3147,Yea
passage,116,hres,781,Nay
passage,116,hres,1154,Yea
passage,116,hr,8294,Nay
passage-suspension,116,hr,5078,Yea
passage-suspension,116,hr,4764,Yea
passage,116,hres,1164,Nay
passage-suspension,116,s,906,Nay
passage-suspension,116,hr,3250,Yea
passage-suspension,116,hr,7995,Yea
passage,116,hres,1153,Nay
passage,116,hr,6270,Nay
passage-suspension,116,s,327,Yea
passage-suspension,116,hr,4611,Yea
passage,116,hconres,83,Nay
passage-suspension,116,s,2216,Not Voting
passage-suspension,116,hr,5040,Yea
passage,116,hr,133,Yea
passage-suspension,116,hr,1380,Nay
passage,116,hr,3884,Nay
passage,116,hr,133,Yea
passage-suspension,116,s,2981,Nay
passage,116,hr,2639,Nay
passage-suspension,116,hr,2932,Yea
passage-suspension,116,s,760,Yea
passage,116,hres,1092,Nay
passage,116,hr,1140,Nay
veto-override,116,hjres,76,Nay
passage-suspension,116,hr,2382,Yea
passage,116,hjres,90,Nay
passage-suspension,116,hres,410,Yea
passage,116,hres,1107,Nay
passage,116,hr,7327,Nay
passage,116,hres,891,Nay
passage,116,hr,5687,Nay
passage,116,hr,6172,Yea
passage,116,hres,1017,Nay
passage,116,hr,7301,Nay
passage-suspension,116,s,3744,Yea
passage-suspension,116,hr,4031,Yea
passage,116,hr,5332,Nay
passage,116,hr,7120,Nay
passage,116,hr,3621,Nay
passage-suspension,117,hr,3197,Yea
passage-suspension,117,hr,203,Yea
passage,117,hr,963,Nay
passage-suspension,117,hr,700,Yea
passage,117,hres,1508,Nay
passage-suspension,117,hr,2954,Yea
passage-suspension,117,hr,6899,Yea
passage,117,hr,7900,Yea
passage-suspension,117,hr,5001,Yea
passage-suspension,117,hr,6871,Yea
passage,117,hr,9640,Nay
passage-suspension,117,hr,1437,Yea
passage,117,hres,1232,Nay
passage,117,hr,1948,Nay
passage-suspension,117,hr,3539,Yea
passage-suspension,117,hr,8454,Nay
passage,117,hres,1256,Nay
passage,117,hr,3485,Nay
passage-suspension,117,s,3168,Yea
passage-suspension,117,hr,7077,Yea
passage-suspension,117,s,3527,Yea
passage-suspension,117,hr,3359,Yea
passage-suspension,117,s,3499,Yea
passage-suspension,117,s,812,Yea
passage,117,hres,900,Nay
passage,117,hr,3617,Nay
passage-suspension,117,s,2959,Yea
passage-suspension,117,hr,1916,Nay
passage,117,hres,1224,Nay
passage-suspension,117,hr,6089,Yea
passage-suspension,117,hr,923,Yea
passage-suspension,117,hr,1917,Yea
passage-suspension,117,s,66,Yea
passage,117,hr,8296,Nay
passage-suspension,117,hr,4738,Yea
passage-suspension,117,s,2796,Yea
passage-suspension,117,s,1760,Yea
passage-suspension,117,hr,7734,Nay
passage-suspension,117,hr,2842,Nay
passage-suspension,117,s,1872,Yea
passage,117,hres,1529,Nay
passage-suspension,117,hr,5659,Yea
passage-suspension,117,hr,6868,Yea
passage-suspension,117,s,3875,Yea
passage-suspension,117,hr,1934,Yea
passage-suspension,117,s,2629,Yea
passage-suspension,117,hr,6531,Nay
passage-suspension,117,s,3308,Yea
passage-suspension,117,hr,224,Yea
passage-suspension,117,hr,7337,Yea
passage,117,hr,8876,Yea
passage,117,hres,979,Nay
passage-suspension,117,hr,5271,Nay
passage-suspension,117,hr,6930,Yea
passage-suspension,117,hr,5657,Nay
passage-suspension,117,hr,4693,Yea
passage-suspension,117,hr,7174,Yea
passage-suspension,117,s,452,Yea
passage-suspension,117,hr,7352,Yea
passage,117,hr,1808,Nay
passage-suspension,117,s,3451,Yea
passage-suspension,117,hr,5774,Yea
passage,117,hr,7606,Nay
passage-suspension,117,s,4785,Yea
passage-suspension,117,hr,5879,Nay
passage-suspension,117,,,Yea
passage,117,hres,1316,Nay
passage-suspension,117,s,4003,Nay
passage-suspension,117,hr,8463,Yea
passage-suspension,117,hr,2724,Yea
passage-suspension,117,hr,6943,Yea
passage,117,hres,1404,Nay
passage-suspension,117,,,Yea
passage-suspension,117,hr,5455,Yea
passage-suspension,117,,,Yea
passage-suspension,117,hr,7335,Yea
passage,117,s,2938,Nay
passage-suspension,117,s,2490,Yea
passage-suspension,117,hr,884,Yea
passage,117,hr,5376,Nay
passage-suspension,117,hr,7622,Yea
passage-suspension,117,hr,7283,Yea
passage-suspension,117,s,2293,Yea
passage-suspension,117,hr,7334,Yea
passage-suspension,117,hr,7777,Yea
passage-suspension,117,hres,1125,Yea
passage,117,hres,1499,Nay
passage,117,hres,1361,Nay
passage-suspension,117,hr,5738,Yea
passage,117,s,4524,Yea
passage-suspension,117,hr,2992,Yea
passage-suspension,117,,,Nay
passage,117,hres,860,Nay
passage-suspension,117,s,4089,Yea
passage-suspension,117,s,3846,Yea
passage-suspension,117,hr,7153,Yea
passage,117,hr,6448,Yea
passage,117,hres,1396,Nay
passage-suspension,117,s,2514,Yea
passage-suspension,117,hr,8888,Yea
passage-suspension,117,hr,4785,Yea
passage,117,hres,1153,Nay
passage,117,hr,3843,Nay
passage,117,hres,1124,Nay
passage-suspension,117,hr,7321,Yea
passage,117,hr,6878,Yea
passage-suspension,117,hr,5407,Yea
passage,117,hr,4176,Nay
passage-suspension,117,hr,7667,Yea
passage,117,hres,1204,Nay
passage-suspension,117,hr,7776,Yea
passage,117,hr,3372,Nay
passage-suspension,117,hr,6965,Nay
passage,117,hr,7780,Nay
passage-suspension,117,s,4900,Yea
passage-suspension,117,,,Yea
passage-suspension,117,hr,3482,Yea
passage-suspension,117,hr,7500,Yea
passage-suspension,117,s,3662,Yea
passage-suspension,117,hr,6376,Yea
passage,117,hres,1377,Nay
passage,117,s,2938,Nay
passage-suspension,117,hr,7694,Yea
passage,117,hr,4346,Nay
passage,117,hres,1289,Nay
passage,117,hr,2377,Nay
passage,117,hr,8326,Nay
passage-suspension,117,s,2089,Yea
passage,117,hr,302,Nay
passage-suspension,117,hr,7108,Yea
passage,117,s,1942,Nay
passage-suspension,117,s,583,Yea
passage,117,hr,4445,Nay
passage,117,hres,1531,Nay
passage,117,hr,3807,Nay
passage-suspension,117,hres,831,Yea
passage-suspension,117,hr,4476,Yea
passage,117,hr,2617,Nay
passage-suspension,117,,,Yea
passage-suspension,117,,,Yea
passage-suspension,117,hres,956,Yea
passage,117,hres,1254,Nay
passage,117,s,3522,Yea
passage,117,hr,8404,Nay
passage,117,s,4003,Nay
passage-suspension,117,hr,5616,Yea
passage-suspension,117,hr,6824,Yea
passage,117,hr,8404,Nay
passage-suspension,117,hr,3508,Yea
passage-suspension,117,hr,5343,Yea
passage-suspension,117,hr,7289,Nay
passage-suspension,117,hr,5547,Yea
passage-suspension,117,hr,6825,Nay
passage-suspension,117,hr,5681,Yea
passage-suspension,117,hr,5689,Yea
passage-suspension,117,hr,5641,Yea
passage-suspension,117,hr,7939,Yea
passage-suspension,117,hr,6968,Yea
passage-suspension,117,s,3773,Yea
passage-suspension,117,hr,6552,Yea
passage-suspension,117,hr,5658,Yea
passage-suspension,117,hconres,70,Yea
passage-suspension,117,s,2938,Nay
passage,117,hr,2499,Nay
passage-suspension,117,s,658,Yea
passage,117,hres,1510,Nay
passage-suspension,117,hr,209,Yea
passage-suspension,117,hr,5673,Yea
passage,117,hr,5129,Nay
passage,117,hr,2471,Nay
passage,117,hres,1065,Nay
passage,117,s,3905,Nay
passage,117,hres,950,Nay
passage,117,hr,3967,Nay
passage,117,hr,1437,Nay
passage-suspension,117,s,144,Yea
passage,117,s,3373,Nay
passage,117,hr,4673,Nay
passage-suspension,117,hres,1168,Yea
passage-suspension,117,hres,833,Yea
passage-suspension,117,hr,4133,Yea
passage,117,hr,6538,Nay
passage-suspension,117,s,4052,Yea
passage-suspension,117,hres,720,Yea
passage-suspension,117,hr,6865,Yea
passage-suspension,117,hr,6891,Yea
passage-suspension,117,hr,3113,Yea
passage-suspension,117,hr,6873,Yea
passage-suspension,117,hr,4380,Yea
passage,117,hr,2116,Nay
passage-suspension,117,hr,5900,Yea
passage-suspension,117,hconres,45,Yea
passage-suspension,117,hr,7066,Yea
passage-suspension,117,hr,2324,Yea
passage,117,hr,6929,Nay
passage-suspension,117,s,4926,Yea
passage-suspension,117,hr,847,Yea
passage,117,hr,8297,Nay
passage-suspension,117,hr,5914,Yea
passage-suspension,117,s,5168,Yea
passage-suspension,117,hr,7180,Yea
passage-suspension,117,hr,55,Yea
passage-suspension,117,hr,7108,Yea
passage-suspension,117,hr,5274,Yea
passage-suspension,117,hr,7311,Yea
passage-suspension,117,hr,3344,Yea
passage-suspension,117,hr,521,Yea
passage-suspension,117,hr,5577,Yea
passage,117,hr,6833,Nay
passage-suspension,117,s,321,Yea
passage-suspension,117,hr,3588,Yea
passage-suspension,117,hr,5911,Yea
passage-suspension,117,hres,1130,Yea
passage-suspension,117,s,2333,Yea
passage-suspension,117,s,2834,Yea
passage-suspension,117,hr,8351,Yea
passage-suspension,117,hr,5324,Yea
passage-suspension,117,hr,735,Yea
passage-suspension,117,hres,892,Yea
passage-suspension,117,hr,1621,Yea
passage-suspension,117,hr,6386,Yea
passage,117,hr,7946,Nay
passage-suspension,117,hr,6434,Yea
passage,117,hr,7309,Not Voting
passage-suspension,117,hr,935,Yea
passage-suspension,117,hr,2116,Nay
passage,117,hr,6968,Yea
passage-suspension,117,s,2520,Yea
passage-suspension,117,,,Yea
passage-suspension,117,s,3294,Yea
passage-suspension,117,hr,7081,Yea
passage-suspension,117,hconres,59,Yea
passage,117,hr,8873,Nay
passage,117,hr,7790,Nay
passage,117,hr,1836,Nay
passage,117,hr,6833,Nay
passage-suspension,117,s,3369,Yea
passage-suspension,117,hr,7791,Yea
passage-suspension,117,hr,3630,Yea
passage-suspension,117,hr,8446,Yea
passage-suspension,117,s,2533,Yea
passage,117,hres,868,Nay
passage-suspension,117,hr,5441,Nay
passage,117,hr,6531,Nay
passage-suspension,117,hr,1456,Nay
passage-suspension,117,hr,6961,Yea
passage,117,hr,5118,Nay
passage-suspension,117,hr,6538,Nay
passage,117,hr,7910,Nay
passage,117,hres,1339,Nay
passage-suspension,117,hr,5315,Nay
passage,117,hres,1191,Nay
passage-suspension,117,s,2102,Yea
passage-suspension,117,hr,6064,Yea
passage,117,hres,1464,Nay
passage,117,hr,5746,Nay
passage,117,hres,1372,Nay
passage-suspension,117,s,2794,Yea
passage-suspension,117,hr,6052,Yea
passage-suspension,117,hr,2250,Yea
passage,117,s,1098,Nay
passage-suspension,117,s,4359,Yea
passage,117,hr,350,Nay
passage,117,hr,8987,Yea
passage,117,hr,2543,Nay
passage-suspension,117,hr,1066,Yea
passage,117,hr,7666,Yea
passage,117,hr,263,Nay
passage,117,hr,5585,Yea
passage,117,hres,1302,Nay
passage-suspension,117,s,4160,Yea
passage,117,hr,2988,Nay
passage-suspension,117,s,442,Nay
passage-suspension,117,hr,6493,Yea
passage-suspension,117,s,3157,Yea
passage-suspension,117,hr,7664,Yea
passage,117,hres,1300,Nay
passage-suspension,117,s,516,Yea
passage-suspension,117,,,Yea
passage-suspension,117,hr,6270,Yea
passage-suspension,117,hr,6604,Yea
passage-suspension,117,s,2687,Yea
passage,117,hr,8542,Nay
passage-suspension,117,s,3115,Yea
passage-suspension,117,s,2551,Yea
passage,117,hr,7688,Nay
passage,117,hjres,100,Nay
passage-suspension,117,hr,2521,Yea
passage-suspension,117,s,3470,Yea
passage-suspension,117,hr,7211,Yea
passage-suspension,117,s,3580,Yea
passage-suspension,117,s,3895,Yea
passage-suspension,117,hr,7670,Yea
passage-suspension,117,hr,2020,Yea
passage,117,hr,2773,Nay
passage,117,hres,1170,Nay
passage-suspension,117,s,3823,Yea
passage-suspension,117,hr,8466,Yea
passage-suspension,117,,,Yea
passage,117,hconres,119,Nay
passage-suspension,117,s,958,Yea
passage-suspension,117,hr,6087,Yea
passage-suspension,117,hr,7375,Yea
passage,117,hr,4118,Nay
passage-suspension,117,s,231,Yea
passage,117,hr,5768,Nay
passage-suspension,117,hr,5754,Yea
passage-suspension,117,hr,7535,Yea
passage,117,hres,1017,Nay
passage-suspension,117,s,5230,Yea
passage,117,hres,1518,Nay
passage,117,hr,7691,Yea
passage-suspension,117,hr,7025,Yea
passage,117,hr,8294,Nay
passage-suspension,117,hr,91,Yea
passage-suspension,117,s,2126,Yea
passage-suspension,117,s,1617,Yea
passage,117,hres,1119,Nay
passage,117,hres,973,Nay
passage-suspension,117,s,4834,Yea
passage-suspension,117,hr,92,Yea
passage-suspension,117,hr,5706,Yea
passage-suspension,117,s,989,Yea
passage,117,hres,1033,Nay
passage-suspension,117,hr,7314,Yea
passage-suspension,117,s,5087,Yea
passage-suspension,117,s,566,Yea
passage,117,hres,1037,Nay
passage-suspension,117,hr,2501,Yea
passage,117,hr,6617,Nay
passage-suspension,117,hr,496,Yea
passage-suspension,117,hr,7693,Yea
passage-suspension,117,hr,207,Yea
passage-suspension,117,s,400,Yea
passage,117,hr,2471,Yea
passage,117,hr,8393,Nay
passage,117,hr,903,Nay
passage-suspension,117,s,1226,Yea
passage-suspension,117,hres,1512,Yea
passage-suspension,117,hr,4404,Nay
passage,117,hres,1097,Nay
passage-suspension,117,s,1466,Yea
passage,117,hres,1519,Nay
passage,117,hr,8373,Nay
passage,117,hres,1023,Nay
passage-suspension,117,hr,7372,Yea
passage,117,hr,3076,Nay
passage-suspension,117,hr,1218,Yea
passage,117,hres,912,Nay
passage-suspension,117,s,497,Yea
passage-suspension,117,s,4104,Yea
passage-suspension,117,s,1402,Yea
passage-suspension,117,hr,7276,Yea
passage,117,hr,4521,Nay
passage,117,hr,8,Nay
passage-suspension,117,,,Yea
passage-suspension,117,hr,485,Yea
passage,117,hr,1620,Nay
passage-suspension,117,hr,1443,Nay
passage-suspension,117,hr,3462,Yea
passage,117,hr,1319,Nay
passage,117,hr,3005,Nay
passage,117,hr,3233,Nay
passage-suspension,117,hr,4660,Yea
passage-suspension,117,hr,5720,Yea
passage-suspension,117,hr,1917,Yea
passage-suspension,117,hr,3193,Yea
passage-suspension,117,hr,1651,Yea
passage-suspension,117,hr,4111,Yea
passage-suspension,117,s,578,Yea
passage-suspension,117,hr,941,Yea
passage-suspension,117,hr,2617,Yea
passage,117,hres,380,Nay
passage,117,hconres,11,Nay
passage-suspension,117,hr,1154,Yea
passage,117,hres,409,Nay
passage-suspension,117,hr,1339,Yea
passage-suspension,117,hr,1652,Yea
passage-suspension,117,hr,4352,Nay
passage,117,hr,803,Nay
passage,117,hr,3992,Nay
passage,117,hres,503,Nay
passage-suspension,117,hr,4481,Yea
passage-suspension,117,hr,1085,Yea
passage,117,hres,479,Nay
passage-suspension,117,hr,1799,Yea
passage,117,hres,504,Nay
passage,117,hr,3684,Nay
passage-suspension,117,s,848,Yea
passage-suspension,117,hr,1392,Not Voting
passage,117,hres,85,Nay
passage,117,hr,335,Yea
passage,117,hr,7,Nay
passage,117,hres,101,Nay
passage-suspension,117,,,Yea
passage-suspension,117,s,164,Yea
passage-suspension,117,hr,2989,Yea
passage,117,hres,41,Nay
passage-suspension,117,hr,4489,Yea
passage-suspension,117,hr,5561,Yea
passage-suspension,117,hr,3531,Yea
passage-suspension,117,hr,5119,Yea
passage-suspension,117,hr,897,Yea
passage-suspension,117,hr,1667,Yea
passage-suspension,117,s,957,Yea
passage,117,hres,555,Nay
passage-suspension,117,,,Yea
passage,117,hres,849,Nay
passage-suspension,117,hr,2074,Yea
passage-suspension,117,hr,5551,Yea
passage-suspension,117,hr,4555,Yea
passage-suspension,117,hr,5487,Yea
passage-suspension,117,hr,4706,Yea
passage,117,hr,4502,Nay
passage-suspension,117,hr,5608,Yea
passage,117,hres,848,Nay
passage,117,hr,2668,Nay
passage,117,hres,1,Yea
passage-suspension,117,s,1910,Yea
passage,117,hres,508,Nay
passage-suspension,117,hr,826,Yea
passage-suspension,117,hr,5705,Yea
passage-suspension,117,s,1828,Yea
passage-suspension,117,s,189,Yea
passage-suspension,117,hr,5961,Yea
passage-suspension,117,hr,4300,Yea
passage-suspension,117,hr,4981,Yea
passage-suspension,117,hr,2497,Yea
passage,117,s,1605,Yea
passage,117,hr,3684,Nay
passage,117,hr,4346,Nay
passage-suspension,117,hr,4250,Yea
passage,117,s,610,Nay
passage,117,hres,838,Nay
passage-suspension,117,s,325,Yea
passage-suspension,117,hr,5982,Yea
passage-suspension,117,hr,1693,Nay
passage-suspension,117,hr,5695,Yea
passage,117,hres,667,Nay
passage,117,hres,330,Not Voting
passage-suspension,117,hr,1029,Yea
passage,117,hres,730,Nay
passage,117,hr,5305,Nay
passage-suspension,117,hr,1487,Yea
passage-suspension,117,hr,4369,Yea
passage-suspension,117,hr,1002,Yea
passage-suspension,117,hr,2379,Yea
passage-suspension,117,s,796,Yea
passage-suspension,117,hr,3730,Yea
passage,117,hres,179,Nay
passage-suspension,117,hr,4026,Yea
passage,117,hr,2547,Nay
passage-suspension,117,s,1095,Yea
passage-suspension,117,,,Yea
passage,117,sjres,13,Nay
passage-suspension,117,,,Yea
passage,117,hr,1603,Nay
passage-suspension,117,s,108,Yea
passage-suspension,117,hr,2685,Yea
passage-suspension,117,hr,1975,Yea
passage,117,s,475,Yea
passage,117,hr,239,Nay
passage,117,hr,1280,Nay
passage-suspension,117,hr,654,Yea
passage-suspension,117,hr,1899,Yea
passage-suspension,117,hr,1502,Yea
passage-suspension,117,hr,4028,Yea
passage-suspension,117,hr,4611,Yea
passage,117,s,1301,Nay
passage-suspension,117,hr,208,Yea
passage,117,hres,147,Nay
passage-suspension,117,hr,4089,Yea
passage-suspension,117,,,Not Voting
passage,117,hres,727,Nay
passage-suspension,117,hr,550,Nay
passage,117,sjres,14,Nay
passage-suspension,117,hr,5221,Yea
passage,117,hres,275,Nay
passage-suspension,117,hr,3616,Yea
passage,117,hres,486,Nay
passage,117,hr,1443,Nay
passage,117,hres,198,Nay
passage,117,hres,774,Nay
passage-suspension,117,hr,5574,Yea
passage,117,hres,403,Nay
passage-suspension,117,hr,4233,Yea
passage,117,hres,303,Nay
passage,117,hr,3110,Nay
passage,117,hres,38,Nay
passage,117,hres,21,Nay
passage,117,hr,2119,Nay
passage-suspension,117,hr,1215,Yea
passage-suspension,117,hr,1228,Yea
passage,117,hr,51,Not Voting
passage-suspension,117,s,1511,Yea
passage-suspension,117,hr,3599,Yea
passage,117,hres,72,Nay
passage-suspension,117,hr,4515,Yea
passage-suspension,117,hr,3325,Yea
passage,117,hr,2662,Nay
passage-suspension,117,hr,567,Yea
passage,117,hjres,17,Nay
passage-suspension,117,s,1064,Yea
passage,117,hr,1319,Nay
passage-suspension,117,,,Yea
passage,117,hres,829,Nay
passage,117,hr,1629,Yea
passage-suspension,117,hr,3709,Yea
passage-suspension,117,hr,4679,Yea
passage-suspension,117,hr,4055,Yea
passage,117,hres,166,Nay
passage-suspension,117,hr,5763,Yea
passage,117,hres,688,Nay
passage-suspension,117,hr,1629,Nay
passage-suspension,117,hr,4686,Yea
passage,117,hres,91,Nay
passage-suspension,117,hr,1204,Nay
passage-suspension,117,hr,1460,Yea
passage-suspension,117,s,1502,Yea
passage-suspension,117,hr,4045,Yea
passage,117,hr,3237,Nay
passage-suspension,117,hr,390,Yea
passage,117,hres,233,Nay
passage,117,hr,1187,Nay
passage-suspension,117,hr,2220,Yea
passage-suspension,117,hres,760,Yea
passage,117,hr,1446,Nay
passage,117,hres,473,Nay
passage,117,hr,842,Nay
passage-suspension,117,hr,239,Nay
passage-suspension,117,hr,4531,Yea
passage,117,hr,6119,Nay
passage,117,sjres,33,Nay
passage-suspension,117,hr,1664,Yea
passage,117,hr,3985,Yea
passage,117,hres,8,Nay
passage,117,hres,535,Nay
passage,117,hres,851,Nay
passage,117,hr,5314,Nay
passage-suspension,117,hres,317,Yea
passage-suspension,117,hres,837,Yea
passage-suspension,117,hr,3894,Yea
passage-suspension,117,hr,2355,Yea
passage,117,hr,2467,Nay
passage-suspension,117,hr,22,Yea
passage,117,hres,852,Nay
passage,117,hr,5665,Nay
passage-suspension,117,hr,2365,Yea
passage-suspension,117,hr,5323,Yea
passage-suspension,117,hr,2364,Yea
passage-suspension,117,hr,3743,Yea
passage-suspension,117,hr,1155,Yea
passage-suspension,117,hr,3537,Not Voting
passage,117,hr,4373,Nay
passage-suspension,117,hr,5290,Yea
passage,117,hr,3755,Nay
passage-suspension,117,hr,5293,Yea
passage-suspension,117,hr,5677,Yea
passage-suspension,117,hr,3237,Yea
passage-suspension,117,hr,4996,Yea
passage-suspension,117,hr,2930,Yea
passage-suspension,117,s,272,Yea
passage-suspension,117,hr,2278,Yea
passage-suspension,117,hr,4616,Not Voting
passage,117,hres,601,Nay
passage,117,hr,4350,Yea
passage-suspension,117,hr,5679,Yea
passage,117,hr,5305,Nay
passage-suspension,117,hr,5609,Yea
passage,117,hr,4,Nay
passage,117,hres,567,Nay
passage-suspension,117,hr,172,Yea
passage-suspension,117,hr,2877,Yea
passage-suspension,117,hr,3469,Yea
passage-suspension,117,s,937,Yea
passage,117,hres,803,Nay
passage-suspension,117,hr,1374,Yea
passage-suspension,117,hres,134,Yea
passage-suspension,117,hr,2758,Yea
passage-suspension,117,hr,3593,Yea
passage,117,hres,789,Nay
passage,117,hr,2062,Nay
passage,117,hres,188,Nay
passage-suspension,117,hr,4881,Yea
passage-suspension,117,hr,983,Yea
passage-suspension,117,hr,1996,Not Voting
passage-suspension,117,hr,3533,Yea
passage,117,hres,716,Nay
passage,117,hr,1333,Not Voting
passage-suspension,117,hr,1192,Yea
passage,117,hr,1195,Nay
passage-suspension,117,hr,3919,Yea
passage-suspension,117,hr,1762,Yea
passage-suspension,117,hr,1490,Yea
passage-suspension,117,hr,4032,Yea
passage,117,hr,5,Nay
passage,117,hr,1573,Not Voting
passage,117,hres,795,Nay
passage,117,hr,6,Nay
passage-suspension,117,hr,2088,Yea
passage,117,sjres,15,Nay
passage-suspension,117,hr,2225,Yea
passage,117,hr,1,Nay
passage-suspension,117,hr,1619,Yea
passage,117,hr,256,Nay
passage,117,hr,1868,Nay
passage-suspension,117,hr,4256,Yea
passage-suspension,117,hr,147,Yea
passage-suspension,117,hr,2911,Yea
passage-suspension,117,hr,1868,Yea
passage-suspension,117,hr,391,Nay
passage,117,hr,1065,Nay
passage,117,hr,5376,Nay
passage-suspension,117,hr,4067,Yea
passage-suspension,117,hr,446,Yea
passage-suspension,117,hr,3635,Yea
passage-suspension,117,hr,546,Yea
passage-suspension,117,hr,1482,Yea
passage-suspension,117,hr,5434,Yea
passage-suspension,117,hres,130,Not Voting
passage,117,hr,447,Nay
passage,118,hr,2925,Yea
passage,118,hr,3397,Not Voting
passage-suspension,118,hr,7521,Yea
passage-suspension,118,s,546,Yea
passage-suspension,118,hr,4755,Not Voting
passage-suspension,118,hres,966,Yea
passage-suspension,118,hr,4866,Not Voting
passage-suspension,118,hres,149,Yea
passage,118,hr,6679,Yea
passage,118,hr,4691,Yea
passage,118,hr,6918,Yea
passage,118,hr,8771,Yea
passage,118,hjres,98,Yea
passage-suspension,118,hr,3250,Yea
passage,118,hr,6914,Yea
passage,118,hr,4639,Yea
passage-suspension,118,s,3427,Yea
passage-suspension,118,hr,5826,Yea
passage,118,hr,8034,Yea
passage,118,hr,529,Not Voting
passage-suspension,118,hr,7659,Yea
passage-suspension,118,hr,4723,Yea
passage,118,hres,1173,Not Voting
passage-suspension,118,hr,886,Yea
passage-suspension,118,hr,6603,Yea
passage-suspension,118,hr,5528,Yea
passage,118,hr,6678,Yea
passage,118,hr,6046,Yea
passage,118,hres,969,Yea
passage,118,hr,8752,Yea
passage,118,hr,5947,Yea
passage-suspension,118,hr,2754,Yea
passage-suspension,118,s,2051,Yea
passage-suspension,118,hr,6543,Yea
passage,118,hres,1316,Yea
passage,118,hr,8146,Yea
passage-suspension,118,hr,3950,Yea
passage-suspension,118,hr,2789,Yea
passage-suspension,118,hr,2964,Yea
passage,118,hr,8580,Yea
passage,118,hr,354,Yea
passage-suspension,118,hr,4581,Yea
passage-suspension,118,hr,3935,Yea
passage-suspension,118,hr,1797,Yea
passage-suspension,118,hr,6960,Yea
passage,118,hr,7530,Yea
passage-suspension,118,hr,4310,Yea
passage-suspension,118,s,138,Not Voting
passage-suspension,118,hr,443,Yea
passage-suspension,118,hr,5921,Yea
passage-suspension,118,hr,3354,Yea
